Amount,Age,Year,Overseas,Mega,id,matches,Innings,Not Outs,Aggregate,Highest Score,Average,30s,50s,4s,6s,Boundary %,Scoring Rate,Top Scored in Innings,Top Scored %,Overs,Balls Bowled,Wickets,3 Wickets in Innings,4 Wickets in Innings,Economy Rate,Strike Rate,prog_agg,prog_avg,prog_sr,prog_bowlsr,prog_er,prog_wkts,prog_bowlavg,prog_matches,last_matches,last_inn,last_hs,last_runs,last_avg,last_sr,last_batpercent,overs,last_wkts,last_bowlavg,last_bowlsr,last_bowler,last_bowlpercent,birthyear,Role_All-Rounder,Role_Batsman,Role_Bowler,Role_Wicket Keeper,Nation_Indian,Nation_Overseas
3.9099526066350707,29,2020,0,0,3838,94,27,14,173,26,31.56,0,0,14,6,0.531791908,123.57,0,0.0,325.0,1950.0,91.0,7.0,2.0,8.84,21.43,55.0,9.17,101.85,19.64,8.71,77.0,28.49,73.0,11.0,4.0,1.0,1.0,1.0,0.0,0.06,38.2,10.0,39.9,23.0,10.41,16.39,1991,0,0,1,0,1,0
4.251219512195122,23,2014,0,1,3838,94,27,14,173,26,31.56,0,0,14,6,0.531791908,123.57,0,0.0,325.0,1950.0,91.0,7.0,2.0,8.84,21.43,105.0,11.67,109.38,20.96,7.94,23.0,27.74,24.0,13.0,2.0,1.0,2.0,0.0,0.0,0.1,49.0,13.0,28.54,22.62,7.57,15.48,1991,0,0,1,0,1,0
2.857142857142857,25,2016,0,0,3838,94,27,14,173,26,31.56,0,0,14,6,0.531791908,123.57,0,0.0,325.0,1950.0,91.0,7.0,2.0,8.84,21.43,3.0,3.0,37.5,21.47,8.19,32.0,29.31,34.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,10.0,0.0,1991,0,0,1,0,1,0
1.3,31,2022,0,1,3838,94,27,14,173,26,31.56,0,0,14,6,0.531791908,123.57,0,0.0,325.0,1950.0,91.0,7.0,2.0,8.84,21.43,105.0,11.67,109.38,20.96,8.72,85.0,30.47,86.0,6.0,3.0,24.0,41.0,20.5,141.38,4.84,22.0,4.0,42.0,33.0,7.64,11.11,1991,0,0,1,0,1,0
1.8092105263157896,24,2015,0,0,3838,94,27,14,173,26,31.56,0,0,14,6,0.531791908,123.57,0,0.0,325.0,1950.0,91.0,7.0,2.0,8.84,21.43,3.0,3.0,37.5,20.91,8.14,32.0,28.38,33.0,9.0,2.0,1.0,1.0,1.0,0.0,0.08,31.1,9.0,30.0,20.78,8.66,20.93,1991,0,0,1,0,1,0
0.5030487804878049,26,2017,0,0,3838,94,27,14,173,26,31.56,0,0,14,6,0.531791908,123.57,0,0.0,325.0,1950.0,91.0,7.0,2.0,8.84,21.43,3.0,3.0,37.5,22.03,8.4,32.0,30.84,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,16.33,0.0,1991,0,0,1,0,1,0
3.2,29,2021,1,0,3839,10,6,2,23,15,46.71,0,0,0,1,0.260869565,79.31,0,0.0,34.3,207.0,7.0,0.0,0.0,9.48,29.57,7.0,3.5,58.33,27.0,9.83,4.0,44.25,5.0,4.0,3.0,5.0,7.0,3.5,58.33,1.16,14.0,3.0,44.67,28.0,9.57,13.04,1992,0,0,1,0,0,1
1.9,30,2022,1,1,3839,10,6,2,23,15,46.71,0,0,0,1,0.260869565,79.31,0,0.0,34.3,207.0,7.0,0.0,0.0,9.48,29.57,23.0,5.75,79.31,27.43,9.63,7.0,44.0,9.0,4.0,3.0,15.0,16.0,8.0,94.12,2.9,14.0,3.0,43.67,28.0,9.36,12.0,1992,0,0,1,0,0,1
1.151315789473684,23,2015,1,0,3839,10,6,2,23,15,46.71,0,0,0,1,0.260869565,79.31,0,0.0,34.3,207.0,7.0,0.0,0.0,9.48,29.57,23.0,5.75,79.31,27.43,9.63,7.0,44.0,9.0,4.0,3.0,15.0,16.0,8.0,94.12,2.9,3.0,0.0,16.0,8.0,94.12,2.9,1992,0,0,1,0,0,1
1.1196043165467624,39,2018,1,1,3850,59,9,5,33,13,20.77,0,0,5,0,0.606060606,89.19,0,0.0,219.2,1316.0,82.0,12.0,3.0,7.76,16.05,18.0,4.5,72.0,15.23,8.31,47.0,21.11,32.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,47.0,18.0,20.5,15.67,7.85,23.08,1979,0,0,1,0,0,1
6.045863309352518,25,2018,1,1,3909,42,31,11,379,66,30.16,1,3,24,26,0.664907652,152.21,4,0.129032258,158.5,953.0,45.0,4.0,1.0,8.54,21.18,77.0,12.83,140.0,21.24,8.29,16.0,29.35,16.0,12.0,9.0,24.0,77.0,15.4,145.28,3.92,46.1,15.0,24.87,18.47,8.08,19.74,1993,0,0,1,0,0,1
7.545731707317073,24,2017,1,0,3909,42,31,11,379,66,30.16,1,3,24,26,0.664907652,152.21,4,0.129032258,158.5,953.0,45.0,4.0,1.0,8.54,21.18,0.0,0.0,0.0,42.0,9.0,2.0,63.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,97.0,60.0,9.7,5.56,1993,0,0,1,0,0,1
1.5182926829268293,21,2014,1,1,3909,42,31,11,379,66,30.16,1,3,24,26,0.664907652,152.21,4,0.129032258,158.5,953.0,45.0,4.0,1.0,8.54,21.18,0.0,0.0,0.0,42.0,9.0,2.0,63.0,4.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,93.0,31.0,166.07,8.38,1993,0,0,1,0,0,1
4.695121951219512,28,2017,0,0,3916,52,13,8,50,17,33.66,0,0,2,2,0.4,69.44,0,0.0,165.4,994.0,44.0,1.0,0.0,8.94,22.59,42.0,14.0,93.33,23.35,8.75,31.0,34.06,36.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.4,2.0,113.5,71.0,9.59,4.26,1989,0,0,1,0,1,0
4.661016949152542,30,2019,0,0,3916,52,13,8,50,17,33.66,0,0,2,2,0.4,69.44,0,0.0,165.4,994.0,44.0,1.0,0.0,8.94,22.59,46.0,11.5,83.64,22.21,8.67,38.0,32.08,42.0,6.0,2.0,4.0,4.0,4.0,40.0,0.47,20.0,7.0,23.29,17.14,8.15,19.44,1989,0,0,1,0,1,0
3.0365853658536586,25,2014,0,1,3916,52,13,8,50,17,33.66,0,0,2,2,0.4,69.44,0,0.0,165.4,994.0,44.0,1.0,0.0,8.94,22.59,1.0,0.5,12.5,25.8,8.21,9.0,35.3,12.0,8.0,2.0,1.0,1.0,0.5,0.0,0.08,31.0,8.0,33.88,23.25,8.74,22.86,1989,0,0,1,0,1,0
0.5,33,2022,0,1,3916,52,13,8,50,17,33.66,0,0,2,2,0.4,69.44,0,0.0,165.4,994.0,44.0,1.0,0.0,8.94,22.59,50.0,10.0,69.44,22.95,8.89,42.0,34.02,50.0,3.0,2.0,1.0,1.0,1.0,10.0,0.22,8.0,0.0,0.0,0.0,11.75,0.0,1989,0,0,1,0,1,0
2.8847560975609756,28,2014,0,1,3923,44,20,6,66,14,27.15,0,0,5,3,0.575757576,88.0,0,0.0,154.4,928.0,40.0,1.0,0.0,7.02,23.2,66.0,4.71,88.0,22.87,6.87,39.0,26.18,42.0,11.0,6.0,10.0,11.0,2.75,64.71,0.7,41.0,9.0,31.22,27.33,6.85,17.65,1986,0,0,1,0,1,0
0.4934210526315789,29,2015,0,0,3923,44,20,6,66,14,27.15,0,0,5,3,0.575757576,88.0,0,0.0,154.4,928.0,40.0,1.0,0.0,7.02,23.2,66.0,4.71,88.0,23.2,7.02,40.0,27.15,44.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,65.0,36.0,10.83,20.0,1986,0,0,1,0,1,0
8.0,33,2022,1,1,3924,88,22,16,69,17,26.54,0,0,3,3,0.434782609,111.29,0,0.0,336.1,2017.0,105.0,7.0,1.0,8.29,19.21,13.0,4.33,68.42,18.64,8.4,76.0,26.09,62.0,14.0,4.0,1.0,1.0,0.0,0.0,0.05,51.2,13.0,31.23,23.69,7.91,15.85,1989,0,0,1,0,0,1
8.384146341463415,28,2017,1,0,3924,88,22,16,69,17,26.54,0,0,3,3,0.434782609,111.29,0,0.0,336.1,2017.0,105.0,7.0,1.0,8.29,19.21,13.0,4.33,68.42,19.2,8.59,10.0,27.5,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,39.0,24.0,9.75,14.29,1989,0,0,1,0,0,1
6.25,26,2015,1,0,3924,88,22,16,69,17,26.54,0,0,3,3,0.434782609,111.29,0,0.0,336.1,2017.0,105.0,7.0,1.0,8.29,19.21,13.0,4.33,68.42,18.64,8.4,76.0,26.09,62.0,14.0,4.0,1.0,1.0,0.0,0.0,0.05,4.0,0.0,1.0,0.0,0.0,0.05,1989,0,0,1,0,0,1
2.4631294964028774,29,2018,1,1,3924,88,22,16,69,17,26.54,0,0,3,3,0.434782609,111.29,0,0.0,336.1,2017.0,105.0,7.0,1.0,8.29,19.21,13.0,4.33,68.42,22.33,8.79,15.0,32.73,14.0,6.0,1.0,5.0,5.0,0.0,62.5,0.55,23.5,5.0,43.2,28.6,9.06,13.51,1989,0,0,1,0,0,1
0.8928571428571428,35,2016,1,0,3959,12,5,0,13,8,29.0,0,0,0,0,0.0,56.52,0,0.0,43.0,258.0,11.0,1.0,1.0,7.42,23.45,0.0,0.0,0.0,54.0,7.28,2.0,65.5,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,48.5,42.0,6.93,8.0,1981,0,0,1,0,0,1
0.9868902439024391,28,2014,0,1,3982,33,7,5,5,4,26.38,0,0,0,0,0.0,35.71,0,0.0,124.3,747.0,39.0,4.0,1.0,8.27,19.15,5.0,2.5,35.71,18.94,7.76,32.0,24.5,26.0,14.0,5.0,1.0,1.0,0.5,0.0,0.05,54.0,15.0,27.47,21.6,7.63,20.27,1986,0,0,1,0,1,0
6.452743902439025,24,2014,1,1,3991,160,63,31,283,27,25.86,0,0,27,3,0.445229682,95.29,0,0.0,594.4,3568.0,170.0,14.0,4.0,7.39,20.99,93.0,9.3,83.04,26.75,6.72,24.0,29.96,31.0,16.0,9.0,24.0,52.0,7.43,73.24,2.3,57.0,13.0,28.54,26.31,6.51,15.66,1990,0,0,1,0,0,1
4.2,32,2022,0,1,3991,160,63,31,283,27,25.86,0,0,27,3,0.445229682,95.29,0,0.0,594.4,3568.0,170.0,14.0,4.0,7.39,20.99,217.0,8.35,96.88,20.77,7.3,142.0,25.27,132.0,11.0,7.0,14.0,34.0,34.0,113.33,2.19,42.0,6.0,55.83,42.0,7.98,10.0,1990,0,0,1,0,1,0
6.25,32,2022,0,1,3993,110,26,13,74,21,26.87,0,0,6,2,0.486486486,92.5,0,0.0,404.2,2426.0,127.0,13.0,2.0,8.44,19.1,69.0,6.27,93.24,21.14,8.63,79.0,30.41,77.0,14.0,4.0,9.0,13.0,13.0,76.47,0.6,52.4,19.0,20.79,16.63,7.5,24.05,1990,0,0,1,0,1,0
9.322033898305085,29,2019,0,0,3993,110,26,13,74,21,26.87,0,0,6,2,0.486486486,92.5,0,0.0,404.2,2426.0,127.0,13.0,2.0,8.44,19.1,53.0,6.63,103.92,33.71,9.14,21.0,51.33,35.0,4.0,1.0,7.0,7.0,7.0,116.67,1.27,13.5,3.0,48.0,27.67,10.41,12.0,1990,0,0,1,0,1,0
3.358812949640287,28,2018,0,1,3993,110,26,13,74,21,26.87,0,0,6,2,0.486486486,92.5,0,0.0,404.2,2426.0,127.0,13.0,2.0,8.44,19.1,46.0,6.57,102.22,34.72,8.97,18.0,51.89,31.0,8.0,6.0,21.0,36.0,9.0,150.0,2.95,26.0,5.0,48.6,31.2,9.35,13.51,1990,0,0,1,0,1,0
1.2146341463414636,27,2014,1,1,3995,21,17,6,238,39,42.9,2,0,15,19,0.731092437,168.79,0,0.0,46.5,281.0,10.0,0.0,0.0,9.16,28.1,238.0,21.64,168.79,28.1,9.16,10.0,42.9,21.0,4.0,3.0,13.0,18.0,9.0,105.88,3.56,3.0,0.0,51.0,25.5,196.15,7.73,1987,0,0,1,0,0,1
13.095238095238095,22,2013,1,0,3996,15,4,1,36,26,24.89,0,0,2,1,0.388888889,92.31,0,0.0,55.5,335.0,19.0,1.0,0.0,8.47,17.63,36.0,12.0,92.31,17.61,8.4,17.0,24.67,14.0,3.0,1.0,1.0,1.0,0.0,0.0,0.14,2.0,0.0,34.0,17.0,94.44,8.76,1991,0,0,1,0,0,1
5.213270142180094,29,2020,1,0,3996,15,4,1,36,26,24.89,0,0,2,1,0.388888889,92.31,0,0.0,55.5,335.0,19.0,1.0,0.0,8.47,17.63,36.0,12.0,92.31,17.61,8.4,17.0,24.67,14.0,4.0,1.0,1.0,1.0,0.0,0.0,0.14,14.0,7.0,19.57,12.0,9.79,33.33,1991,0,0,1,0,0,1
3.571428571428571,25,2016,1,0,3996,15,4,1,36,26,24.89,0,0,2,1,0.388888889,92.31,0,0.0,55.5,335.0,19.0,1.0,0.0,8.47,17.63,35.0,11.67,92.11,21.18,7.91,10.0,27.91,10.0,7.0,1.0,1.0,1.0,1.0,0.0,0.1,27.0,9.0,22.89,18.0,7.63,19.57,1991,0,0,1,0,0,1
1.138719512195122,23,2014,1,1,3998,46,27,6,259,47,27.57,1,0,13,18,0.617760618,122.75,1,0.037037037,165.5,995.0,53.0,8.0,1.0,8.81,18.77,189.0,14.54,121.15,60.0,8.4,2.0,84.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2.0,84.0,60.0,8.4,5.88,1991,0,0,1,0,0,1
0.37414965986394555,22,2013,1,0,3998,46,27,6,259,47,27.57,1,0,13,18,0.617760618,122.75,1,0.037037037,165.5,995.0,53.0,8.0,1.0,8.81,18.77,189.0,14.54,121.15,16.43,8.2,32.0,22.46,26.0,8.0,7.0,47.0,85.0,14.17,118.06,7.41,7.0,0.0,85.0,14.17,118.06,7.41,1991,0,0,1,0,0,1
10.426540284360188,33,2020,1,0,4001,39,17,6,82,24,22.92,0,0,7,4,0.634146341,113.89,0,0.0,142.5,857.0,48.0,7.0,2.0,7.7,17.85,9.0,9.0,150.0,15.64,7.66,36.0,19.97,26.0,8.0,3.0,6.0,14.0,4.67,116.67,1.25,28.2,15.0,15.2,11.33,8.05,30.61,1987,0,0,1,0,0,1
5.0,34,2021,1,0,4001,39,17,6,82,24,22.92,0,0,7,4,0.634146341,113.89,0,0.0,142.5,857.0,48.0,7.0,2.0,7.7,17.85,9.0,9.0,150.0,17.54,7.72,40.0,22.56,33.0,7.0,2.0,24.0,25.0,25.0,166.67,2.36,26.0,5.0,41.2,31.2,7.92,11.36,1987,0,0,1,0,0,1
5.8689024390243905,30,2017,1,0,4001,39,17,6,82,24,22.92,0,0,7,4,0.634146341,113.89,0,0.0,142.5,857.0,48.0,7.0,2.0,7.7,17.85,9.0,9.0,150.0,18.71,7.5,21.0,23.38,18.0,4.0,2.0,7.0,9.0,0.0,64.29,1.7,15.0,3.0,38.0,30.0,7.6,17.65,1987,0,0,1,0,0,1
8.418367346938775,26,2013,1,0,4001,39,17,6,82,24,22.92,0,0,7,4,0.634146341,113.89,0,0.0,142.5,857.0,48.0,7.0,2.0,7.7,17.85,9.0,9.0,150.0,17.48,7.52,47.0,21.92,38.0,5.0,2.0,3.0,4.0,2.0,80.0,0.52,2.0,0.0,4.0,2.0,80.0,0.52,1987,0,0,1,0,0,1
2.4631294964028774,31,2018,1,1,4001,39,17,6,82,24,22.92,0,0,7,4,0.634146341,113.89,0,0.0,142.5,857.0,48.0,7.0,2.0,7.7,17.85,9.0,9.0,150.0,15.64,7.66,36.0,19.97,26.0,8.0,3.0,6.0,14.0,4.67,116.67,1.25,28.2,15.0,15.2,11.33,8.05,30.61,1987,0,0,1,0,0,1
2.0,35,2022,1,1,4001,39,17,6,82,24,22.92,0,0,7,4,0.634146341,113.89,0,0.0,142.5,857.0,48.0,7.0,2.0,7.7,17.85,9.0,9.0,150.0,17.48,7.52,47.0,21.92,38.0,5.0,2.0,3.0,4.0,2.0,80.0,0.52,20.0,7.0,18.14,17.14,6.35,21.21,1987,0,0,1,0,0,1
11.607142857142856,28,2016,0,0,4028,100,28,13,122,21,23.79,0,0,8,4,0.459016393,103.39,0,0.0,336.3,2019.0,119.0,14.0,4.0,8.41,16.97,29.0,7.25,111.54,17.0,7.8,57.0,22.09,47.0,16.0,6.0,21.0,28.0,9.33,155.56,1.08,57.0,14.0,34.36,24.43,8.44,13.21,1988,0,0,1,0,1,0
9.710451977401132,31,2019,0,0,4028,100,28,13,122,21,23.79,0,0,8,4,0.459016393,103.39,0,0.0,336.3,2019.0,119.0,14.0,4.0,8.41,16.97,122.0,8.13,106.09,19.02,8.4,90.0,26.64,84.0,9.0,4.0,4.0,10.0,10.0,76.92,0.67,29.4,7.0,46.0,25.43,10.85,14.29,1988,0,0,1,0,1,0
2.6870503597122295,30,2018,0,1,4028,100,28,13,122,21,23.79,0,0,8,4,0.459016393,103.39,0,0.0,336.3,2019.0,119.0,14.0,4.0,8.41,16.97,112.0,8.0,109.8,18.48,8.12,83.0,25.01,75.0,14.0,7.0,13.0,51.0,8.5,102.0,2.31,45.4,13.0,31.54,21.08,8.98,17.81,1988,0,0,1,0,1,0
3.0365853658536586,26,2014,0,1,4028,100,28,13,122,21,23.79,0,0,8,4,0.459016393,103.39,0,0.0,336.3,2019.0,119.0,14.0,4.0,8.41,16.97,0.0,0.0,0.0,15.2,6.43,20.0,16.3,15.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,50.4,20.0,16.3,15.2,6.43,19.61,1988,0,0,1,0,1,0
0.6516587677725117,32,2020,0,0,4028,100,28,13,122,21,23.79,0,0,8,4,0.459016393,103.39,0,0.0,336.3,2019.0,119.0,14.0,4.0,8.41,16.97,122.0,8.13,104.27,19.01,8.41,91.0,26.65,85.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,27.0,18.0,9.0,20.0,1988,0,0,1,0,1,0
4.254496402877697,28,2018,0,1,4034,55,11,7,20,7,29.98,0,0,1,0,0.2,55.56,0,0.0,201.3,1209.0,58.0,4.0,1.0,8.63,20.84,20.0,5.0,55.56,19.23,8.45,22.0,27.09,21.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,35.4,16.0,18.75,13.38,8.41,23.88,1990,0,0,1,0,1,0
0.75,32,2022,0,1,4034,55,11,7,20,7,29.98,0,0,1,0,0.2,55.56,0,0.0,201.3,1209.0,58.0,4.0,1.0,8.63,20.84,20.0,5.0,55.56,20.43,8.59,58.0,29.24,54.0,8.0,2.0,7.0,8.0,0.0,100.0,0.67,30.0,7.0,35.29,25.71,8.23,15.56,1990,0,0,1,0,1,0
0.6832317073170732,24,2014,0,1,4034,55,11,7,20,7,29.98,0,0,1,0,0.2,55.56,0,0.0,201.3,1209.0,58.0,4.0,1.0,8.63,20.84,20.0,5.0,55.56,32.75,7.79,3.0,42.5,6.0,6.0,1.0,7.0,7.0,0.0,77.78,0.8,21.5,4.0,42.5,32.75,7.79,16.0,1990,0,0,1,0,1,0
0.16447368421052633,25,2015,0,0,4034,55,11,7,20,7,29.98,0,0,1,0,0.2,55.56,0,0.0,201.3,1209.0,58.0,4.0,1.0,8.63,20.84,20.0,5.0,55.56,34.83,8.5,6.0,49.33,11.0,5.0,1.0,2.0,2.0,0.0,0.0,0.26,13.0,2.0,63.0,39.0,9.69,8.33,1990,0,0,1,0,1,0
3.5827338129496398,29,2018,0,1,4035,72,22,8,39,6,37.17,0,0,2,0,0.205128205,44.83,0,0.0,235.5,1415.0,48.0,1.0,0.0,7.56,29.48,26.0,2.17,37.14,30.14,7.1,37.0,35.65,55.0,7.0,4.0,2.0,2.0,0.67,22.22,0.18,17.5,6.0,19.83,17.83,6.67,12.77,1989,0,0,1,0,1,0
1.2905487804878049,25,2014,0,1,4035,72,22,8,39,6,37.17,0,0,2,0,0.205128205,44.83,0,0.0,235.5,1415.0,48.0,1.0,0.0,7.56,29.48,14.0,2.33,46.67,30.86,6.66,21.0,34.24,29.0,12.0,6.0,6.0,14.0,2.8,51.85,0.84,44.0,9.0,28.78,29.33,5.89,14.52,1989,0,0,1,0,1,0
0.5,33,2022,0,1,4035,72,22,8,39,6,37.17,0,0,2,0,0.205128205,44.83,0,0.0,235.5,1415.0,48.0,1.0,0.0,7.56,29.48,39.0,2.79,44.83,29.48,7.56,48.0,37.17,72.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,36.0,24.0,9.0,12.5,1989,0,0,1,0,1,0
0.15182926829268295,21,2014,0,1,4038,50,35,9,365,36,27.62,3,0,27,16,0.55890411,126.3,1,0.028571429,119.2,716.0,34.0,2.0,1.0,7.87,21.06,36.0,18.0,124.14,22.29,6.92,7.0,25.71,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,7.0,0.0,1993,0,0,1,0,1,0
3.353658536585366,27,2017,0,0,4043,5,3,2,25,15,28.8,0,0,1,1,0.4,125.0,0,0.0,16.5,101.0,5.0,0.0,0.0,8.55,20.2,25.0,25.0,125.0,20.2,8.55,5.0,28.8,5.0,5.0,3.0,15.0,25.0,25.0,125.0,3.36,3.0,0.0,25.0,25.0,125.0,3.36,1990,0,0,1,0,1,0
0.3358812949640287,28,2018,0,1,4043,5,3,2,25,15,28.8,0,0,1,1,0.4,125.0,0,0.0,16.5,101.0,5.0,0.0,0.0,8.55,20.2,25.0,25.0,125.0,20.2,8.55,5.0,28.8,5.0,5.0,3.0,15.0,25.0,25.0,125.0,3.36,16.5,5.0,28.8,20.2,8.55,21.74,1990,0,0,1,0,1,0
3.358812949640287,25,2018,0,1,4048,116,27,21,54,9,27.4,0,0,4,0,0.296296296,77.14,0,0.0,432.2,2594.0,124.0,11.0,2.0,7.86,20.92,26.0,26.0,74.29,17.25,7.77,71.0,22.35,56.0,13.0,4.0,5.0,7.0,0.0,0.0,0.35,48.0,17.0,23.41,16.94,8.29,24.29,1993,0,0,1,0,1,0
1.2905487804878049,21,2014,0,1,4048,116,27,21,54,9,27.4,0,0,4,0,0.296296296,77.14,0,0.0,432.2,2594.0,124.0,11.0,2.0,7.86,20.92,52.0,8.67,81.25,12.0,7.44,7.0,14.88,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,8.0,14.88,12.0,7.44,27.59,1993,0,0,1,0,1,0
0.5,29,2022,0,1,4048,116,27,21,54,9,27.4,0,0,4,0,0.296296296,77.14,0,0.0,432.2,2594.0,124.0,11.0,2.0,7.86,20.92,52.0,8.67,81.25,19.63,7.78,112.0,25.44,99.0,7.0,2.0,8.0,8.0,8.0,114.29,0.75,23.3,3.0,67.67,47.0,8.64,10.0,1993,0,0,1,0,1,0
0.17857142857142858,30,2016,0,0,4053,9,2,1,0,0,44.8,0,0,0,0,0.0,0.0,0,0.0,23.0,138.0,5.0,0.0,0.0,9.74,27.6,0.0,0.0,0.0,25.2,9.67,5.0,40.6,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,18.0,12.0,9.0,16.67,1986,0,0,1,0,1,0
1.6794064748201436,28,2018,0,1,4058,42,15,7,26,6,32.63,0,0,1,0,0.153846154,59.09,0,0.0,142.4,856.0,38.0,3.0,0.0,8.69,22.53,24.0,4.0,68.57,22.57,8.78,35.0,33.03,38.0,5.0,3.0,1.0,2.0,1.0,50.0,0.22,18.0,5.0,36.2,21.6,10.06,23.81,1990,0,0,1,0,1,0
6.5,32,2022,0,1,4063,145,20,13,37,8,21.69,0,0,0,0,0.0,43.02,0,0.0,528.5,3173.0,187.0,19.0,7.0,7.67,16.97,32.0,5.33,41.03,17.61,7.59,138.0,22.28,114.0,15.0,2.0,8.0,10.0,0.0,37.04,0.43,53.0,18.0,20.78,17.67,7.06,18.75,1990,0,0,1,0,1,0
6.717625899280574,28,2018,0,1,4063,145,20,13,37,8,21.69,0,0,0,0,0.0,43.02,0,0.0,528.5,3173.0,187.0,19.0,7.0,7.67,16.97,15.0,5.0,53.57,17.01,7.9,70.0,22.41,56.0,13.0,6.0,4.0,13.0,4.33,50.0,0.7,43.3,14.0,23.79,18.64,7.66,17.95,1990,0,0,1,0,1,0
3.571428571428571,28,2016,0,0,4066,92,23,14,104,28,28.77,0,0,7,2,0.384615385,96.3,1,0.043478261,297.5,1787.0,86.0,7.0,1.0,8.31,20.78,23.0,7.67,54.76,18.35,7.99,54.0,24.44,52.0,11.0,2.0,3.0,4.0,2.0,36.36,0.24,35.0,13.0,21.31,16.15,7.91,22.41,1988,0,0,1,0,1,0
1.6701219512195125,26,2014,0,1,4066,92,23,14,104,28,28.77,0,0,7,2,0.384615385,96.3,1,0.043478261,297.5,1787.0,86.0,7.0,1.0,8.31,20.78,23.0,7.67,54.76,17.69,7.97,36.0,23.5,33.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4,8.0,18.88,14.0,8.09,21.05,1988,0,0,1,0,1,0
0.8397032374100718,30,2018,0,1,4066,92,23,14,104,28,28.77,0,0,7,2,0.384615385,96.3,1,0.043478261,297.5,1787.0,86.0,7.0,1.0,8.31,20.78,23.0,7.67,54.76,18.63,7.97,76.0,24.75,72.0,6.0,1.0,1.0,1.0,1.0,0.0,0.09,18.5,3.0,57.67,37.67,9.19,15.79,1988,0,0,1,0,1,0
0.17857142857142858,27,2016,0,0,4071,5,0,0,0,0,75.5,0,0,0,0,0.0,0.0,0,0.0,16.0,96.0,2.0,0.0,0.0,9.44,48.0,0.0,0.0,0.0,48.0,9.44,2.0,75.5,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,9.5,0.0,1989,0,0,1,0,1,0
0.35714285714285715,27,2016,0,0,4082,25,1,0,0,0,32.83,0,0,0,0,0.0,0.0,0,0.0,77.0,462.0,18.0,0.0,0.0,7.68,25.67,0.0,0.0,0.0,25.67,7.68,18.0,32.83,25.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,11.0,20.27,16.91,7.19,15.49,1989,0,0,1,0,1,0
0.6073170731707318,24,2014,0,1,4100,7,4,3,19,14,41.6,0,0,2,0,0.421052632,82.61,0,0.0,20.0,120.0,5.0,0.0,0.0,10.4,24.0,0.0,0.0,0.0,22.0,10.0,3.0,36.67,4.0,3.0,1.0,1.0,1.0,0.0,0.0,0.2,8.0,3.0,26.33,16.0,9.88,14.29,1990,0,0,1,0,1,0
0.15182926829268295,31,2014,0,1,4103,25,17,7,170,34,17.0,2,0,23,2,0.611764706,124.09,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,16.6,126.72,0.0,0.0,0.0,0.0,24.0,12.0,9.0,34.0,125.0,15.63,130.21,6.98,9.0,0.0,125.0,15.63,130.21,6.98,1983,0,0,1,0,1,0
0.3036585365853659,23,2014,0,1,4107,31,23,8,280,36,22.0,2,0,16,15,0.55,145.08,0,0.0,43.4,262.0,18.0,1.0,0.0,9.07,14.56,160.0,16.0,135.59,14.5,9.07,14.0,21.93,21.0,12.0,10.0,36.0,125.0,20.83,140.45,7.96,6.4,3.0,23.33,13.33,10.5,3.95,1991,0,0,1,0,1,0
0.6073170731707318,22,2014,0,1,4110,9,1,0,0,0,29.6,0,0,0,0,0.0,0.0,0,0.0,34.0,204.0,10.0,0.0,0.0,8.71,20.4,0.0,0.0,0.0,20.4,8.71,10.0,29.6,9.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,10.0,29.6,20.4,8.71,18.87,1992,0,0,1,0,1,0
